# 41556,0.30586246,0.35192886,0.7659334,0.84421384
04420	0.33360547	0.7946348	Castine, ME
04421	0.33365387	0.7946979	Castine, ME
04422	0.3275094	0.80476725	Charleston, ME
04423	0.33368814	0.8060852	Costigan, ME
04424	0.33835492	0.8187845	Danforth, ME
04426	0.3250261	0.80594873	Dover Foxcroft, ME
04427	0.32996547	0.80407226	Corinth, ME
04428	0.3343473	0.8017626	Eddington, ME
04429	0.33098835	0.8026408	Holden, ME
04430	0.33083853	0.8087741	East Millinocket, ME
04431	0.33445972	0.79759073	East Orland, ME
04434	0.3299107	0.81371534	Etna, ME
04435	0.32690933	0.802755	Exeter, ME
04438	0.33190298	0.79814076	Frankfort, ME
04441	0.3208784	0.8160281	Greenville, ME
04442	0.3208784	0.8160281	Greenville Junction, ME
04443	0.32138118	0.80752254	Guilford, ME
04444	0.3311491	0.8016255	Hampden, ME
04448	0.33104336	0.8090576	Howland, ME
04449	0.32965362	0.8042846	Hudson, ME
04450	0.32912096	0.8025409	Kenduskeag, ME
04451	0.3299107	0.81371534	Kingman, ME
04453	0.3267703	0.79946005	Lagrange, ME
04454	0.34606066	0.80917084	Lambert Lake, ME
04455	0.3299107	0.81371534	Lee, ME
04456	0.32881147	0.8015828	Levant, ME
04457	0.33248377	0.8116919	Lincoln, ME
04459	0.3299107	0.81371534	Mattawamkeag, ME
04460	0.33063716	0.8157277	Medway, ME
04461	0.33282664	0.80609775	Milford, ME
04462	0.33013153	0.80843925	Millinocket, ME
04463	0.32740378	0.80796874	Milo, ME
04464	0.3208784	0.8160281	Monson, ME
04467	0.3299107	0.81371534	Olamon, ME
04468	0.33139375	0.80542696	Old Town, ME
04469	0.33263913	0.8051052	Orono, ME
04471	0.32221612	0.8295487	Orient, ME
04472	0.33567607	0.7951808	Orland, ME
04473	0.3310016	0.80582476	Orono, ME
04474	0.33166665	0.80190444	Orrington, ME
04475	0.33262426	0.80579114	Passadumkeag, ME
04476	0.33441207	0.7952548	Penobscot, ME
04478	0.31447148	0.80503094	Rockwood, ME
04479	0.3208784	0.8160281	Sangerville, ME
04481	0.3208784	0.8160281	Sebec, ME
04485	0.3208784	0.8160281	Shirley Mills, ME
04487	0.3299107	0.81371534	Springfield, ME
04488	0.32714736	0.80152583	Stetson, ME
04489	0.33240682	0.8035705	Stillwater, ME
04490	0.34606066	0.80917084	Topsfield, ME
04491	0.34606066	0.80917084	Vanceboro, ME
04492	0.34606066	0.80917084	Waite, ME
04493	0.3299107	0.81371534	West Enfield, ME
04495	0.3299107	0.81371534	Winn, ME
04496	0.33099827	0.79825306	Winterport, ME
04497	0.32221612	0.8295487	Wytopitlock, ME
04530	0.32391515	0.7819059	Bath, ME
04535	0.32636908	0.7851721	Alna, ME
04536	0.32683164	0.78552985	Bayville, ME
04537	0.32618895	0.7830428	Boothbay, ME
04538	0.32721898	0.78445315	Boothbay Harbor, ME
04539	0.32636794	0.78371453	Bristol, ME
04541	0.32802278	0.7833735	Chamberlain, ME
04543	0.32819068	0.78528416	Damariscotta, ME
04544	0.32687443	0.78199697	East Boothbay, ME
04547	0.33039492	0.786356	Friendship, ME
04548	0.3251931	0.78112924	Georgetown, ME
04549	0.32683164	0.78552985	Isle Of Springs, ME
04551	0.32788303	0.785632	Bremen, ME
04552	0.32683164	0.78552985	Newagen, ME
04553	0.32721472	0.78509283	Newcastle, ME
04554	0.32703733	0.78284836	New Harbor, ME
04555	0.32641616	0.7863865	Nobleboro, ME
04556	0.32649177	0.7838005	Edgecomb, ME
04558	0.3276002	0.7834792	Pemaquid, ME
04562	0.32447731	0.7806394	Phippsburg, ME
04563	0.33004063	0.78648305	Cushing, ME
04564	0.32792434	0.78422296	Round Pond, ME
04565	0.32391924	0.78018486	Sebasco Estates, ME
04567	0.32335958	0.78234935	Small Point, ME
04568	0.32644472	0.78280556	South Bristol, ME
04570	0.32683164	0.78552985	Squirrel Island, ME
04571	0.3256094	0.78265417	Trevett, ME
04572	0.3280411	0.7861906	Waldoboro, ME
04573	0.32644337	0.7837516	Walpole, ME
04574	0.32777733	0.78837085	Washington, ME
04575	0.32597712	0.7822473	West Boothbay Harbor, ME
04576	0.32716775	0.7840638	Southport, ME
04578	0.32621446	0.7843255	Wiscasset, ME
04579	0.3243261	0.7833115	Woolwich, ME
04605	0.33854464	0.79728687	Ellsworth, ME
04606	0.34606066	0.80917084	Addison, ME
04607	0.3416801	0.7983314	Gouldsboro, ME
04609	0.33973032	0.79552984	Bar Harbor, ME
04611	0.34606066	0.80917084	Beals, ME
04612	0.3397599	0.7933011	Bernard, ME
04613	0.33730468	0.7999095	Birch Harbor, ME
04614	0.3362589	0.7933003	Blue Hill, ME
04615	0.33730468	0.7999095	Blue Hill Falls, ME
04616	0.33712694	0.7928494	Brooklin, ME
04617	0.33436576	0.7934834	Brooksville, ME
04619	0.34635392	0.8126509	Calais, ME
04622	0.34305593	0.8009387	Cherryfield, ME
04623	0.34426805	0.8030524	Columbia Falls, ME
04624	0.33730468	0.7999095	Corea, ME
04625	0.33730468	0.7999095	Cranberry Isles, ME
04626	0.34606066	0.80917084	Cutler, ME
04627	0.3356242	0.79158986	Deer Isle, ME
04628	0.34606066	0.80917084	Dennysville, ME
04629	0.33730468	0.7999095	East Blue Hill, ME
04630	0.3479781	0.80435634	East Machias, ME
04631	0.35010743	0.8110405	Eastport, ME
04634	0.33941424	0.7996886	Franklin, ME
04635	0.33730468	0.7999095	Frenchboro, ME
04637	0.34387895	0.8118377	Grand Lake Stream, ME
04640	0.33730468	0.7999095	Hancock, ME
04642	0.33730468	0.7999095	Harborside, ME
04643	0.34606066	0.80917084	Harrington, ME
04644	0.33730468	0.7999095	Hulls Cove, ME
04645	0.33128765	0.78701174	Isle Au Haut, ME
04646	0.33730468	0.7999095	Islesford, ME
04648	0.34606066	0.80917084	Jonesboro, ME
04649	0.34606066	0.80917084	Jonesport, ME
04650	0.33730468	0.7999095	Little Deer Isle, ME
04652	0.35192886	0.8091943	Lubec, ME
04653	0.33730468	0.7999095	Bass Harbor, ME
04654	0.34814084	0.8035492	Machias, ME
04655	0.34606066	0.80917084	Machiasport, ME
04656	0.33730468	0.7999095	Manset, ME
04657	0.34606066	0.80917084	Meddybemps, ME
04658	0.34606066	0.80917084	Milbridge, ME
04660	0.3398308	0.79505503	Mount Desert, ME
04662	0.3403198	0.79445946	Northeast Harbor, ME
04664	0.33730468	0.7999095	Sullivan, ME
04665	0.33730468	0.7999095	Otter Creek, ME
04666	0.35043076	0.80919695	Pembroke, ME
04667	0.35069537	0.8108047	Perry, ME
04668	0.34405816	0.81232417	Princeton, ME
04669	0.33730468	0.7999095	Prospect Harbor, ME
04671	0.34606066	0.80917084	Robbinston, ME
04672	0.34011272	0.79658043	Salsbury Cove, ME
04673	0.33543092	0.7933605	Sargentville, ME
04674	0.33730468	0.7999095	Seal Cove, ME
04675	0.34075463	0.79468095	Seal Harbor, ME
04676	0.33482888	0.7947428	Sedgwick, ME
04677	0.34044	0.79809797	Sorrento, ME
04679	0.34011006	0.79616606	Southwest Harbor, ME
04680	0.34606066	0.80917084	Steuben, ME
04681	0.33730468	0.7999095	Stonington, ME
04683	0.33730468	0.7999095	Sunset, ME
04684	0.33730468	0.7999095	Surry, ME
04685	0.339394	0.7927027	Swans Island, ME
04686	0.34606066	0.80917084	Wesley, ME
04690	0.33730468	0.7999095	West Tremont, ME
04691	0.34606066	0.80917084	Whiting, ME
04693	0.3423509	0.7967738	Winter Harbor, ME
04694	0.34667563	0.81209934	Baileyville, ME
04730	0.3363858	0.82661414	Houlton, ME
04732	0.32557264	0.8388759	Ashland, ME
04733	0.32221612	0.8295487	Benedicta, ME
04734	0.32221612	0.8295487	Blaine, ME
04735	0.32221612	0.8295487	Bridgewater, ME
04736	0.3303683	0.8384253	Caribou, ME
04737	0.32221612	0.8295487	Clayton Lake, ME
04738	0.32221612	0.8295487	Crouseville, ME
04739	0.32221612	0.8295487	Eagle Lake, ME
04740	0.3336333	0.8346883	Easton, ME
04741	0.32221612	0.8295487	Estcourt Station, ME
04742	0.33311072	0.8369899	Fort Fairfield, ME
04743	0.32679948	0.840708	Fort Kent, ME
04744	0.32221612	0.8295487	Fort Kent Mills, ME
04745	0.32405493	0.84421384	Frenchville, ME
04746	0.33000532	0.84072995	Grand Isle, ME
04747	0.33183172	0.8232323	Island Falls, ME
04750	0.33217725	0.83961844	Limestone, ME
04751	0.33096042	0.8389965	Limestone, ME
04756	0.32908532	0.8391843	Madawaska, ME
04757	0.32788774	0.8401531	Mapleton, ME
04758	0.33402365	0.8337246	Mars Hill, ME
04759	0.32221612	0.8295487	Masardis, ME
04760	0.32221612	0.8295487	Monticello, ME
04761	0.33451632	0.8256643	New Limerick, ME
04762	0.32777524	0.83955276	New Sweden, ME
04763	0.3328768	0.8251598	Oakfield, ME
04764	0.32221612	0.8295487	Oxbow, ME
04765	0.32991633	0.822436	Patten, ME
04766	0.32221612	0.8295487	Perham, ME
04768	0.32221612	0.8295487	Portage, ME
04769	0.33130464	0.83587	Presque Isle, ME
04770	0.32221612	0.8295487	Quimby, ME
04772	0.32485995	0.843887	Saint Agatha, ME
04773	0.32221612	0.8295487	Saint David, ME
04774	0.32221612	0.8295487	Saint Francis, ME
04775	0.32221612	0.8295487	Sheridan, ME
04776	0.32221612	0.8295487	Sherman Mills, ME
04777	0.3299107	0.81371534	Sherman Station, ME
04779	0.32221612	0.8295487	Sinclair, ME
04780	0.32221612	0.8295487	Smyrna Mills, ME
04781	0.32221612	0.8295487	Soldier Pond, ME
04782	0.3299107	0.81371534	Stacyville, ME
04783	0.3292994	0.8365849	Stockholm, ME
04785	0.32959554	0.8402741	Van Buren, ME
04786	0.32984725	0.83684504	Washburn, ME
04787	0.3328617	0.83415174	Westfield, ME
04788	0.32221612	0.8295487	Winterville, ME
04841	0.33176842	0.78891003	Rockland, ME
04843	0.332253	0.789006	Camden, ME
04846	0.33148748	0.788872	Glen Cove, ME
04847	0.32960945	0.7903336	Hope, ME
04848	0.33289188	0.7925291	Islesboro, ME
04849	0.33164927	0.792454	Lincolnville, ME
04850	0.32909003	0.79451346	Lincolnville Center, ME
04851	0.33128765	0.78701174	Matinicus, ME
04852	0.32683164	0.78552985	Monhegan, ME
04853	0.3343948	0.78940177	North Haven, ME
04854	0.33180577	0.7880254	Owls Head, ME
04855	0.33128765	0.78701174	Port Clyde, ME
04856	0.3321646	0.7890899	Rockport, ME
04857	0.3308623	0.7862104	Saint George, ME
04858	0.33106393	0.78846025	South Thomaston, ME
04859	0.3317758	0.78660727	Spruce Head, ME
04860	0.3308398	0.78562224	Tenants Harbor, ME
04861	0.3321798	0.7886565	Thomaston, ME
04862	0.32945597	0.790115	Union, ME
04863	0.33469966	0.78897357	Vinalhaven, ME
04864	0.33054158	0.78778255	Warren, ME
04865	0.3308276	0.7897991	West Rockport, ME
04901	0.32313794	0.7941786	Waterville, ME
04903	0.32202408	0.793769	Waterville, ME
