# 41556,0.30586246,0.35192886,0.7659334,0.84421384,School
04694	0.34667563	0.81209934	Alexander	4
04730	0.3363858	0.82661414	Houlton	8
04732	0.32557264	0.8388759	Ashland	1
04733	0.32221612	0.8295487	Benedicta	0
04734	0.32221612	0.8295487	Blaine	0
04735	0.32221612	0.8295487	Bridgewater	0
04736	0.3303683	0.8384253	Caribou	6
04737	0.32221612	0.8295487	Clayton Lake	0
04738	0.32221612	0.8295487	Crouseville	0
04739	0.32221612	0.8295487	Eagle Lake	2
04740	0.3336333	0.8346883	Easton	2
04741	0.32221612	0.8295487	Estcourt Station	0
04742	0.33311072	0.8369899	Fort Fairfield	2
04743	0.32679948	0.840708	Fort Kent	3
04744	0.32221612	0.8295487	Fort Kent Mills	0
04745	0.32405493	0.84421384	Frenchville	2
04746	0.33000532	0.84072995	Grand Isle	0
04747	0.33183172	0.8232323	Island Falls	1
04750	0.33217725	0.83961844	Limestone	3
04751	0.33096042	0.8389965	Limestone	0
04756	0.32908532	0.8391843	Madawaska	2
04757	0.32788774	0.8401531	Mapleton	1
04758	0.33402365	0.8337246	Mars Hill	2
04759	0.32221612	0.8295487	Masardis	0
04760	0.32221612	0.8295487	Monticello	0
04761	0.33451632	0.8256643	New Limerick	0
04762	0.32777524	0.83955276	New Sweden	1
04763	0.3328768	0.8251598	Oakfield	0
04764	0.32221612	0.8295487	Oxbow	0
04765	0.32991633	0.822436	Patten	0
04766	0.32221612	0.8295487	Perham	0
04768	0.32221612	0.8295487	Portage	0
04769	0.33130464	0.83587	Presque Isle	9
04770	0.32221612	0.8295487	Quimby	0
04772	0.32485995	0.843887	Saint Agatha	1
04773	0.32221612	0.8295487	Saint David	0
04774	0.32221612	0.8295487	Saint Francis	1
04775	0.32221612	0.8295487	Sheridan	0
04776	0.32221612	0.8295487	Sherman Mills	0
04777	0.3299107	0.81371534	Sherman Station	0
04779	0.32221612	0.8295487	Sinclair	0
04780	0.32221612	0.8295487	Smyrna Mills	0
04781	0.32221612	0.8295487	Soldier Pond	1
04782	0.3299107	0.81371534	Stacyville	2
04783	0.3292994	0.8365849	Stockholm	0
04785	0.32959554	0.8402741	Van Buren	3
04786	0.32984725	0.83684504	Washburn	2
04787	0.3328617	0.83415174	Westfield	0
04788	0.32221612	0.8295487	Winterville	0
04841	0.33176842	0.78891003	Rockland	6
04843	0.332253	0.789006	Camden	3
04846	0.33148748	0.788872	Glen Cove	0
04847	0.32960945	0.7903336	Hope	1
04848	0.33289188	0.7925291	Islesboro	1
04849	0.33164927	0.792454	Lincolnville	2
04850	0.32909003	0.79451346	Lincolnville Center	0
04851	0.33128765	0.78701174	Matinicus	1
04852	0.32683164	0.78552985	Monhegan	1
04853	0.3343948	0.78940177	North Haven	1
04854	0.33180577	0.7880254	Owls Head	1
04855	0.33128765	0.78701174	Port Clyde	0
04856	0.3321646	0.7890899	Rockport	4
04857	0.3308623	0.7862104	Saint George	1
